---- Page: "Statistics [Analog]"
---- Chart: electr_3_1_3.ewb
Parameter	Value
Initial TStep	125.00000n
Initial TMax	250.00000n
Nominal temperature	27.00000
Operating temperature	27.00000
Total iterations	9.96700K
Transient iterations	9.95000K
Circuit Equations	21.00000
Transient timepoints	3.64000K
Accepted timepoints	3.39900K
Rejected timepoints	241.00000
Total Analysis Time	203.00000m
Transient time	202.00000m
matrix reordering time	0.00000
L-U decomposition time	6.00000m
Matrix solve time	8.00000m
transient L-U decomp time	6.00000m
Transient solve time	8.00000m
Transient iters per point	0.00000
Load time	17.00000m
---- End Chart: electr_3_1_3.ewb
---- End Page: "Statistics [Analog]"

---- Page: "Oscilloscope"
---- Graph: "electr_3_1_3.ewb"
---- Left Axis: LINEAR "Voltage"
3.961821258150e-005	1.955206376031e-001
3.961821278150e-005	1.955199225318e-001
3.961821318150e-005	1.955165893484e-001
3.961821348150e-005	1.955124251405e-001
3.961821356150e-005	1.955111248064e-001
3.961821372150e-005	1.955085246128e-001
3.961821404150e-005	1.955033274589e-001
3.961821468150e-005	1.954929460811e-001
3.961821596150e-005	1.954722349742e-001
3.961821852150e-005	1.954310187941e-001
3.961822364150e-005	1.953494061002e-001
3.961823388150e-005	1.951894240348e-001
3.961825436150e-005	1.948821566814e-001
3.961829532150e-005	1.943162913288e-001
3.961837724150e-005	1.933636544833e-001
3.961854108150e-005	1.920680217159e-001
3.961886876149e-005	1.912692124911e-001
3.961952412149e-005	1.936474456816e-001
3.962051701123e-005	2.028411546179e-001
3.962188656136e-005	2.393300661013e-001
3.962407445081e-005	5.652281241496e+000
3.962606842140e-005	9.473518997077e+000
3.962753679512e-005	9.958786906604e+000
3.962899737905e-005	9.886894236244e+000
3.963031826695e-005	1.004136870156e+001
3.963196373971e-005	9.967400638022e+000
3.963382373050e-005	1.002245436530e+001
3.963754371209e-005	9.981154247869e+000
3.964270698770e-005	1.001658325163e+001
3.965303353894e-005	9.984420540636e+000
3.967202214568e-005	1.001504992129e+001
3.970608155140e-005	9.985233083184e+000
3.977380361699e-005	1.001462462693e+001
3.989765607060e-005	9.985451542717e+000
4.011821148150e-005	1.001450529770e+001
4.011821158150e-005	1.001454190577e+001
4.011821178150e-005	1.001470604586e+001
4.011821218150e-005	1.001557900396e+001
4.011821248150e-005	1.001670916517e+001
4.011821256150e-005	1.001706451935e+001
4.011821272150e-005	1.001777470642e+001
4.011821304150e-005	1.001919218473e+001
4.011821368150e-005	1.002201559748e+001
4.011821496150e-005	1.002761653452e+001
4.011821752150e-005	1.003863712446e+001
4.011822264150e-005	1.005997091668e+001
4.011823288150e-005	1.009994467628e+001
4.011825336150e-005	1.017011074053e+001
4.011829432150e-005	1.027802120361e+001
4.011837624150e-005	1.040272977592e+001
4.011854008150e-005	1.046327380744e+001
4.011886776150e-005	1.036450517856e+001
4.011920696928e-005	1.024258067128e+001
4.011968267592e-005	1.013689894458e+001
4.012053708650e-005	9.946632737306e+000
4.012224590765e-005	8.421238318241e+000
4.012448170301e-005	6.032449012322e+000
4.012729190374e-005	3.374323632540e+000
4.013259050052e-005	2.509350097702e-001
4.013836588698e-005	2.136196117727e-001
4.014619399970e-005	2.022442065169e-001
4.015458787668e-005	1.989015646266e-001
4.016944990473e-005	1.959096360104e-001
4.018484518408e-005	1.957556450391e-001
4.021563574280e-005	1.951490606128e-001
4.024451625921e-005	1.955224768662e-001
4.030227729204e-005	1.951839248741e-001
4.040518931286e-005	1.955339782100e-001
4.057158986582e-005	1.951875613288e-001
4.061821248150e-005	1.955208364625e-001
4.061821258150e-005	1.955206376032e-001
4.061821278150e-005	1.955199225318e-001
4.061821318150e-005	1.955165893485e-001
4.061821348150e-005	1.955124251405e-001
4.061821356150e-005	1.955111248064e-001
4.061821372150e-005	1.955085246128e-001
4.061821404150e-005	1.955033274589e-001
4.061821468150e-005	1.954929460811e-001
4.061821596150e-005	1.954722349743e-001
4.061821852150e-005	1.954310187941e-001
4.061822364150e-005	1.953494061002e-001
4.061823388150e-005	1.951894240348e-001
4.061825436150e-005	1.948821566814e-001
4.061829532150e-005	1.943162913288e-001
4.061837724150e-005	1.933636544833e-001
4.061854108150e-005	1.920680217159e-001
4.061886876149e-005	1.912692124911e-001
4.061952412149e-005	1.936474456816e-001
4.062051701123e-005	2.028411546179e-001
4.062188656136e-005	2.393300661012e-001
4.062407445081e-005	5.652281241485e+000
4.062606842140e-005	9.473518997074e+000
4.062753679512e-005	9.958786906597e+000
4.062899737905e-005	9.886894236242e+000
4.063031826695e-005	1.004136870155e+001
4.063196373971e-005	9.967400638022e+000
4.063382373050e-005	1.002245436530e+001
4.063754371209e-005	9.981154247866e+000
4.064270698770e-005	1.001658325164e+001
4.065303353894e-005	9.984420540631e+000
4.067202214568e-005	1.001504992130e+001
4.070608155140e-005	9.985233083184e+000
4.077380361698e-005	1.001462462693e+001
4.089765607057e-005	9.985451542714e+000
4.111821148150e-005	1.001450529771e+001
4.111821158150e-005	1.001454190577e+001
4.111821178150e-005	1.001470604587e+001
4.111821218150e-005	1.001557900398e+001
4.111821248150e-005	1.001670916520e+001
4.111821256150e-005	1.001706451938e+001
4.111821272150e-005	1.001777470646e+001
4.111821304150e-005	1.001919218476e+001
4.111821368150e-005	1.002201559752e+001
4.111821496150e-005	1.002761653455e+001
4.111821752150e-005	1.003863712449e+001
4.111822264150e-005	1.005997091671e+001
4.111823288150e-005	1.009994467630e+001
4.111825336150e-005	1.017011074055e+001
4.111829432150e-005	1.027802120363e+001
4.111837624150e-005	1.040272977592e+001
4.111854008150e-005	1.046327380744e+001
4.111886776150e-005	1.036450517855e+001
4.111920696928e-005	1.024258067127e+001
4.111968267592e-005	1.013689894458e+001
4.112053708650e-005	9.946632737283e+000
4.112224590765e-005	8.421238318144e+000
4.112448170301e-005	6.032449012150e+000
4.112729190374e-005	3.374323632312e+000
4.113259050052e-005	2.509350097651e-001
4.113836588698e-005	2.136196117721e-001
4.114619399970e-005	2.022442065165e-001
4.115458787668e-005	1.989015646263e-001
4.116944990473e-005	1.959096360103e-001
4.118484518409e-005	1.957556450390e-001
4.121563574280e-005	1.951490606129e-001
4.124451625921e-005	1.955224768662e-001
4.130227729204e-005	1.951839248741e-001
4.140518931288e-005	1.955339782100e-001
4.157158986586e-005	1.951875613288e-001
4.161821248150e-005	1.955208364625e-001
4.161821258150e-005	1.955206376032e-001
4.161821278150e-005	1.955199225318e-001
4.161821318150e-005	1.955165893484e-001
4.161821348150e-005	1.955124251405e-001
4.161821356150e-005	1.955111248064e-001
4.161821372150e-005	1.955085246128e-001
4.161821404150e-005	1.955033274589e-001
4.161821468150e-005	1.954929460811e-001
4.161821596150e-005	1.954722349742e-001
4.161821852150e-005	1.954310187941e-001
4.161822364150e-005	1.953494061002e-001
4.161823388150e-005	1.951894240348e-001
4.161825436150e-005	1.948821566814e-001
4.161829532150e-005	1.943162913288e-001
4.161837724150e-005	1.933636544833e-001
4.161854108150e-005	1.920680217159e-001
4.161886876149e-005	1.912692124911e-001
4.161952412149e-005	1.936474456816e-001
4.162051701123e-005	2.028411546179e-001
4.162188656136e-005	2.393300661014e-001
4.162407445081e-005	5.652281241499e+000
4.162606842140e-005	9.473518997078e+000
4.162753679512e-005	9.958786906596e+000
4.162899737905e-005	9.886894236240e+000
4.163031826695e-005	1.004136870156e+001
4.163196373971e-005	9.967400638024e+000
4.163382373050e-005	1.002245436530e+001
4.163754371209e-005	9.981154247864e+000
4.164270698770e-005	1.001658325164e+001
4.165303353894e-005	9.984420540634e+000
4.167202214568e-005	1.001504992130e+001
4.170608155140e-005	9.985233083184e+000
4.177380361697e-005	1.001462462693e+001
4.189765607056e-005	9.985451542710e+000
4.211821148150e-005	1.001450529771e+001
4.211821158150e-005	1.001454190578e+001
4.211821178150e-005	1.001470604587e+001
4.211821218150e-005	1.001557900398e+001
4.211821248150e-005	1.001670916520e+001
4.211821256150e-005	1.001706451938e+001
4.211821272150e-005	1.001777470646e+001
4.211821304150e-005	1.001919218476e+001
4.211821368150e-005	1.002201559752e+001
4.211821496150e-005	1.002761653455e+001
4.211821752150e-005	1.003863712449e+001
4.211822264150e-005	1.005997091671e+001
4.211823288150e-005	1.009994467631e+001
4.211825336150e-005	1.017011074055e+001
4.211829432150e-005	1.027802120363e+001
4.211837624150e-005	1.040272977593e+001
4.211854008150e-005	1.046327380744e+001
4.211886776150e-005	1.036450517855e+001
4.211920696928e-005	1.024258067127e+001
4.211968267592e-005	1.013689894458e+001
4.212053708650e-005	9.946632737285e+000
4.212224590765e-005	8.421238318150e+000
4.212448170301e-005	6.032449012156e+000
4.212729190374e-005	3.374323632327e+000
4.213259050052e-005	2.509350097641e-001
4.213836588698e-005	2.136196117718e-001
4.214619399970e-005	2.022442065163e-001
4.215458787669e-005	1.989015646262e-001
4.216944990473e-005	1.959096360103e-001
4.218484518409e-005	1.957556450390e-001
4.221563574280e-005	1.951490606129e-001
4.224451625922e-005	1.955224768662e-001
4.230227729205e-005	1.951839248741e-001
4.238925512344e-005	1.955339782100e-001
4.255565567642e-005	1.951875613288e-001
4.260227829205e-005	1.955208364625e-001
4.260227839205e-005	1.955206376032e-001
4.260227859205e-005	1.955199225318e-001
4.260227899205e-005	1.955165893484e-001
4.260227929205e-005	1.955124251405e-001
4.260227937205e-005	1.955111248064e-001
4.260227953205e-005	1.955085246128e-001
4.260227985205e-005	1.955033274589e-001
4.260228049205e-005	1.954929460811e-001
4.260228177205e-005	1.954722349742e-001
4.260228433205e-005	1.954310187941e-001
4.260228945205e-005	1.953494061002e-001
4.260229969205e-005	1.951894240348e-001
4.260232017205e-005	1.948821566814e-001
4.260236113204e-005	1.943162913288e-001
4.260244305204e-005	1.933636544833e-001
4.260260689204e-005	1.920680217159e-001
4.260293457204e-005	1.912692124911e-001
4.260358993204e-005	1.936474456816e-001
4.260458282178e-005	2.028411546179e-001
4.260595237191e-005	2.393300661013e-001
4.260814026136e-005	5.652281241495e+000
4.261013423195e-005	9.473518997078e+000
4.261160260567e-005	9.958786906602e+000
4.261306318960e-005	9.886894236241e+000
4.261438407750e-005	1.004136870155e+001
4.261602955026e-005	9.967400638024e+000
4.261788954105e-005	1.002245436531e+001
4.262160952263e-005	9.981154247864e+000
4.262677279825e-005	1.001658325163e+001
4.263709934949e-005	9.984420540637e+000
4.265608795622e-005	1.001504992129e+001
4.269014736195e-005	9.985233083186e+000
4.275786942753e-005	1.001462462693e+001
4.288172188112e-005	9.985451542714e+000
4.310227729205e-005	1.001450529771e+001
4.310227739205e-005	1.001454190578e+001
4.310227759205e-005	1.001470604587e+001
4.310227799205e-005	1.001557900397e+001
4.310227829205e-005	1.001670916518e+001
4.310227837205e-005	1.001706451936e+001
4.310227853205e-005	1.001777470644e+001
4.310227885205e-005	1.001919218474e+001
4.310227949205e-005	1.002201559749e+001
4.310228077205e-005	1.002761653453e+001
4.310228333205e-005	1.003863712447e+001
4.310228845205e-005	1.005997091669e+001
4.310229869205e-005	1.009994467629e+001
4.310231917205e-005	1.017011074054e+001
4.310236013205e-005	1.027802120362e+001
4.310244205205e-005	1.040272977592e+001
4.310260589205e-005	1.046327380744e+001
4.310293357205e-005	1.036450517856e+001
4.310327277983e-005	1.024258067127e+001
4.310374848647e-005	1.013689894458e+001
4.310460289705e-005	9.946632737311e+000
4.310631171820e-005	8.421238318247e+000
4.310854751356e-005	6.032449012324e+000
4.311135771428e-005	3.374323632558e+000
4.311665631106e-005	2.509350097694e-001
4.312243169752e-005	2.136196117724e-001
4.313025981025e-005	2.022442065167e-001
4.313865368723e-005	1.989015646265e-001
4.315351571528e-005	1.959096360103e-001
4.316891099463e-005	1.957556450390e-001
4.319970155335e-005	1.951490606128e-001
4.322858206976e-005	1.955224768662e-001
4.328634310259e-005	1.951839248741e-001
4.338925512342e-005	1.955339782100e-001
4.355565567638e-005	1.951875613288e-001
4.360227829205e-005	1.955208364625e-001
4.360227839205e-005	1.955206376032e-001
4.360227859205e-005	1.955199225318e-001
4.360227899205e-005	1.955165893484e-001
4.360227929205e-005	1.955124251406e-001
4.360227937205e-005	1.955111248064e-001
4.360227953205e-005	1.955085246128e-001
4.360227985205e-005	1.955033274589e-001
4.360228049205e-005	1.954929460811e-001
4.360228177205e-005	1.954722349743e-001
4.360228433205e-005	1.954310187941e-001
4.360228945205e-005	1.953494061002e-001
4.360229969205e-005	1.951894240348e-001
4.360232017205e-005	1.948821566814e-001
4.360236113204e-005	1.943162913288e-001
4.360244305204e-005	1.933636544833e-001
4.360260689204e-005	1.920680217159e-001
4.360293457204e-005	1.912692124911e-001
4.360358993204e-005	1.936474456816e-001
4.360458282178e-005	2.028411546179e-001
4.360595237191e-005	2.393300661012e-001
4.360814026136e-005	5.652281241484e+000
4.361013423195e-005	9.473518997075e+000
4.361160260567e-005	9.958786906598e+000
4.361306318960e-005	9.886894236241e+000
4.361438407750e-005	1.004136870155e+001
4.361602955026e-005	9.967400638021e+000
4.361788954105e-005	1.002245436531e+001
4.362160952263e-005	9.981154247866e+000
4.362677279825e-005	1.001658325163e+001
4.363709934949e-005	9.984420540633e+000
4.365608795622e-005	1.001504992129e+001
4.369014736195e-005	9.985233083183e+000
4.375786942753e-005	1.001462462694e+001
4.388172188112e-005	9.985451542712e+000
4.410227729205e-005	1.001450529771e+001
4.410227739205e-005	1.001454190578e+001
4.410227759205e-005	1.001470604587e+001
4.410227799205e-005	1.001557900399e+001
4.410227829205e-005	1.001670916521e+001
4.410227837205e-005	1.001706451938e+001
4.410227853205e-005	1.001777470646e+001
4.410227885205e-005	1.001919218476e+001
4.410227949205e-005	1.002201559752e+001
4.410228077205e-005	1.002761653455e+001
4.410228333205e-005	1.003863712449e+001
4.410228845205e-005	1.005997091671e+001
4.410229869205e-005	1.009994467631e+001
4.410231917205e-005	1.017011074055e+001
4.410236013205e-005	1.027802120363e+001
4.410244205205e-005	1.040272977593e+001
4.410260589205e-005	1.046327380744e+001
4.410293357205e-005	1.036450517855e+001
4.410327277983e-005	1.024258067127e+001
4.410374848647e-005	1.013689894458e+001
4.410460289705e-005	9.946632737288e+000
4.410631171820e-005	8.421238318177e+000
4.410854751356e-005	6.032449012214e+000
4.411135771428e-005	3.374323632407e+000
4.411665631106e-005	2.509350097659e-001
4.412243169752e-005	2.136196117721e-001
4.413025981025e-005	2.022442065165e-001
4.413865368723e-005	1.989015646263e-001
4.415351571528e-005	1.959096360103e-001
4.416891099463e-005	1.957556450390e-001
4.419970155335e-005	1.951490606128e-001
4.422858206976e-005	1.955224768662e-001
4.428634310259e-005	1.951839248741e-001
4.438925512343e-005	1.955339782100e-001
4.455565567640e-005	1.951875613288e-001
4.460227829205e-005	1.955208364625e-001
4.460227839205e-005	1.955206376032e-001
4.460227859205e-005	1.955199225317e-001
4.460227899205e-005	1.955165893484e-001
4.460227929205e-005	1.955124251405e-001
4.460227937205e-005	1.955111248063e-001
4.460227953205e-005	1.955085246128e-001
4.460227985205e-005	1.955033274589e-001
4.460228049205e-005	1.954929460811e-001
4.460228177205e-005	1.954722349742e-001
4.460228433205e-005	1.954310187941e-001
4.460228945205e-005	1.953494061002e-001
4.460229969205e-005	1.951894240348e-001
4.460232017205e-005	1.948821566814e-001
4.460236113204e-005	1.943162913288e-001
4.460244305204e-005	1.933636544833e-001
4.460260689204e-005	1.920680217159e-001
4.460293457204e-005	1.912692124911e-001
4.460358993204e-005	1.936474456816e-001
4.460458282178e-005	2.028411546179e-001
4.460595237191e-005	2.393300661013e-001
4.460814026136e-005	5.652281241490e+000
4.461013423195e-005	9.473518997077e+000
4.461160260567e-005	9.958786906601e+000
4.461306318960e-005	9.886894236242e+000
4.461438407750e-005	1.004136870155e+001
4.461602955026e-005	9.967400638025e+000
4.461788954105e-005	1.002245436531e+001
4.462160952263e-005	9.981154247862e+000
4.462677279825e-005	1.001658325163e+001
4.463709934949e-005	9.984420540635e+000
4.465608795622e-005	1.001504992129e+001
4.469014736195e-005	9.985233083179e+000
4.475786942753e-005	1.001462462693e+001
4.488172188112e-005	9.985451542712e+000
4.510227729205e-005	1.001450529771e+001
4.510227739205e-005	1.001454190577e+001
4.510227759205e-005	1.001470604586e+001
4.510227799205e-005	1.001557900396e+001
4.510227829205e-005	1.001670916517e+001
4.510227837205e-005	1.001706451935e+001
4.510227853205e-005	1.001777470642e+001
4.510227885205e-005	1.001919218473e+001
4.510227949205e-005	1.002201559749e+001
4.510228077205e-005	1.002761653452e+001
4.510228333205e-005	1.003863712446e+001
4.510228845205e-005	1.005997091668e+001
4.510229869205e-005	1.009994467628e+001
4.510231917205e-005	1.017011074053e+001
4.510236013205e-005	1.027802120361e+001
4.510244205205e-005	1.040272977592e+001
4.510260589205e-005	1.046327380744e+001
4.510293357205e-005	1.036450517856e+001
4.510327277983e-005	1.024258067128e+001
4.510374848647e-005	1.013689894458e+001
4.510460289705e-005	9.946632737309e+000
4.510631171820e-005	8.421238318254e+000
4.510854751356e-005	6.032449012348e+000
4.511135771428e-005	3.374323632571e+000
4.511665631106e-005	2.509350097712e-001
4.512243169752e-005	2.136196117729e-001
4.513025981025e-005	2.022442065170e-001
4.513865368723e-005	1.989015646267e-001
4.515351571528e-005	1.959096360104e-001
4.516891099463e-005	1.957556450391e-001
4.518633525593e-005	1.951490606128e-001
4.521521577234e-005	1.955224768662e-001
4.527297680517e-005	1.951839248741e-001
4.537588882599e-005	1.955339782100e-001
4.554228937895e-005	1.951875613287e-001
4.558891199463e-005	1.955208364625e-001
4.558891209463e-005	1.955206376032e-001
4.558891229463e-005	1.955199225318e-001
4.558891269463e-005	1.955165893485e-001
4.558891299463e-005	1.955124251405e-001
4.558891307463e-005	1.955111248064e-001
4.558891323463e-005	1.955085246128e-001
4.558891355463e-005	1.955033274590e-001
4.558891419463e-005	1.954929460811e-001
4.558891547463e-005	1.954722349743e-001
4.558891803463e-005	1.954310187941e-001
4.558892315463e-005	1.953494061002e-001
4.558893339463e-005	1.951894240348e-001
4.558895387463e-005	1.948821566814e-001
4.558899483463e-005	1.943162913289e-001
4.558907675463e-005	1.933636544833e-001
4.558924059463e-005	1.920680217159e-001
4.558956827463e-005	1.912692124911e-001
4.559022363463e-005	1.936474456816e-001
4.559121652437e-005	2.028411546179e-001
4.559258607450e-005	2.393300661011e-001
4.559477396394e-005	5.652281241477e+000
4.559676793454e-005	9.473518997075e+000
4.559823630826e-005	9.958786906601e+000
4.559969689218e-005	9.886894236237e+000
4.560101778008e-005	1.004136870155e+001
